Customer ID,Age,Income Level,Geographic Information,Location,Purchase History,Policy Start Date,Policy Renewal Date,Claim History,Coverage Amount,Premium Amount,Deductible,Preferred Communication Channel,Preferred Contact Time,Risk Profile,Credit Score,Driving Record,Life Events,Gender_Male,Marital Status_Married,Marital Status_Separated,Marital Status_Single,Marital Status_Widowed,Occupation_Doctor,Occupation_Engineer,Occupation_Entrepreneur,Occupation_Lawyer,Occupation_Manager,Occupation_Nurse,Occupation_Salesperson,Occupation_Teacher,Education Level_Bachelor's Degree,Education Level_Doctorate,Education Level_High School Diploma,Education Level_Master's Degree,Policy Type_Family,Policy Type_Group,Policy Type_Individual
40354.0,0.3889972168730775,-1.7286341988809664,Uttar Pradesh,47733.0,6/10/2023,5/20/2022,7/6/2024,2.0,0.3193078083623718,-1.2856900176061685,0.3890192238509022,Mail,Morning,0.0,0.4806583200758057,Clean,Marriage,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
78978.0,-1.4079679606945896,-1.231056792360921,Delhi,18884.0,7/16/2021,2/25/2018,8/10/2023,2.0,-0.7272882825372454,-2.337188760366507,0.8161602260601591,Phone,Morning,0.0,1.7573014739836377,Clean,Retirement,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
86561.0,0.5686937346298442,0.422065750981361,Gujarat,86338.0,6/25/2018,7/5/2019,7/16/2024,5.0,0.09652784256552895,1.0833157591293747,1.2545417809591333,Email,Evening,2.0,1.3475147826058151,DUI,Childbirth,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
92917.0,0.5686937346298442,-0.6295297328683237,Bihar,64291.0,7/22/2023,7/11/2023,2/17/2024,3.0,-1.5695962164397506,-0.08517092322284212,-0.26293283215270047,Phone,Weekends,2.0,1.2214265698741773,Accident,Retirement,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
21863.0,2.006265876683978,1.3994205320377304,Andaman and Nicobar Islands,32112.0,3/21/2022,1/16/2022,9/19/2024,2.0,0.09158057868621101,0.3075743025498935,-0.45402222787789437,Email,Afternoon,3.0,0.0551106021065284,Clean,Marriage,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
4385.0,1.8265693589272112,0.3338257347773606,Bihar,78373.0,12/11/2023,2/24/2021,2/26/2023,0.0,-0.8543701162580963,-0.4988068524941275,0.26537314426401204,Phone,Anytime,1.0,0.685551665764717,Accident,Divorce,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89548.0,0.3889972168730775,-1.3042839702014266,Himachal Pradesh,77157.0,11/24/2021,10/4/2023,3/1/2023,1.0,0.13836203484796986,-0.2648309733103701,-1.0441512440880518,Email,Morning,2.0,0.1654377882467114,Minor Violations,Divorce,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
81173.0,-0.509485371910756,-0.7652153859257315,Manipur,97984.0,8/16/2020,7/21/2018,12/7/2023,4.0,0.5387842266176507,1.0972428947950745,-1.4431908645730156,In-Person Meeting,Morning,0.0,-0.528047381777296,Accident,Childbirth,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
96274.0,1.1077832879001444,-0.6645596890498113,Uttar Pradesh,88093.0,6/23/2021,12/5/2022,5/11/2023,5.0,0.8030922022418626,2.0804986727934835,-0.521465544016198,Email,Weekends,3.0,0.5909855062159888,Major Violations,Marriage,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
56083.0,2.725051947711045,1.1507268467420335,Rajasthan,83198.0,11/24/2022,6/17/2023,3/11/2024,3.0,0.6117039955229068,-0.14227217945221146,-1.280202850572115,In-Person Meeting,Afternoon,1.0,-0.46500327541147723,Clean,Job Change,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
75671.0,-0.1500923363972226,1.0175116607570998,Meghalaya,49319.0,6/6/2018,7/15/2020,5/3/2024,4.0,-0.3743404861697491,1.2587976685171927,-1.280202850572115,Text,Anytime,2.0,-1.8677346420509469,Accident,Childbirth,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
85556.0,1.4671763234136777,1.6968267603778466,Karnataka,67168.0,4/26/2020,8/19/2019,5/28/2024,1.0,0.13429303116872626,-0.6687179076156655,-1.5836977731944817,In-Person Meeting,Weekends,2.0,-0.6856576476918432,Clean,Retirement,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
19726.0,-1.767360996208123,-1.917339876032235,Meghalaya,26486.0,9/8/2022,5/25/2020,3/18/2024,0.0,-0.3633823772513901,-1.4430666506285768,1.76598692834127,Mail,Afternoon,0.0,0.7643567987219906,Major Violations,Marriage,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
67646.0,-2.1267540317216564,-1.2173108601884386,Maharashtra,19862.0,2/4/2023,12/17/2021,7/24/2023,5.0,0.02473611428422148,-0.1046689131548219,0.2990948023331639,In-Person Meeting,Evening,0.0,0.7328347455390811,DUI,Marriage,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2634.0,-1.048574925181056,0.5437520906280838,Mizoram,88088.0,12/17/2021,7/5/2022,7/7/2024,1.0,-1.6983781685295527,-1.3998925300649074,1.6648219541338143,Text,Weekends,1.0,0.5909855062159888,Clean,Divorce,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
24902.0,0.7483902523866109,0.408573200047081,Bihar,17998.0,10/26/2021,2/11/2018,5/9/2024,3.0,1.729954838342352,2.140385356155993,-1.9321549065757175,Phone,Afternoon,3.0,-0.7959848338320262,Accident,Childbirth,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
19567.0,-2.1267540317216564,-0.9973126001191682,Lakshadweep,19135.0,9/19/2019,2/28/2018,9/25/2024,2.0,-1.0597782564461289,-0.8400216763037737,-0.9429862698805963,Mail,Weekends,1.0,-0.6541355945089338,DUI,Retirement,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
76616.0,-1.767360996208123,-0.1306220748477155,Gujarat,74241.0,9/20/2021,4/17/2021,1/27/2024,0.0,-1.4449799572255304,-1.349754841668388,-0.9429862698805963,Mail,Weekends,1.0,2.1513271387700055,Minor Violations,Divorce,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
90192.0,-0.1500923363972226,-1.6775145340736237,Tripura,55503.0,12/22/2020,4/15/2019,3/12/2023,0.0,-1.0825888493489777,-2.4291078557601256,0.6250708303349652,Phone,Weekends,0.0,1.89915071330673,Clean,Marriage,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
9412.0,0.3889972168730775,0.7163680591534973,Uttar Pradesh,61356.0,7/14/2021,5/15/2018,6/18/2023,2.0,-1.0746845075483085,-1.246694037742209,1.8615316262038668,Mail,Afternoon,0.0,0.8589229582707189,Major Violations,Retirement,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
12736.0,1.4671763234136777,-0.49612451095473803,Lakshadweep,17791.0,3/2/2022,4/7/2018,8/9/2023,5.0,0.30041312791123087,1.5456966632306095,-0.8249604666385648,Email,Evening,2.0,0.8116398784963548,Accident,Marriage,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
92094.0,-1.5876644784513563,-0.3740580994507116,Uttar Pradesh,53000.0,1/1/2019,2/5/2021,1/14/2023,2.0,-0.5287773050213562,0.08613284546526596,1.513074492822631,In-Person Meeting,Afternoon,2.0,0.5121803732587151,Major Violations,Marriage,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
30263.0,-1.4079679606945896,-1.3457751479570765,Tripura,87619.0,3/21/2019,10/22/2023,10/20/2023,3.0,0.04542760230065219,-1.9346945396277813,1.8840127315833015,Mail,Afternoon,0.0,0.1496767616552567,Clean,Divorce,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
78140.0,0.7483902523866109,-0.8131677852555436,Chandigarh,69435.0,12/24/2023,4/23/2022,12/17/2023,5.0,1.458217909466135,0.2978253075839036,-0.8811632300871513,Mail,Afternoon,3.0,-0.638374567917479,Clean,Divorce,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
67346.0,-1.048574925181056,-1.933302894038989,Madhya Pradesh,47238.0,10/27/2023,1/1/2019,9/2/2023,1.0,-1.074241348731757,0.2421167649211042,-0.24607200311812452,Phone,Morning,3.0,1.1741434900998131,Minor Violations,Divorce,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
66627.0,0.2093006991163108,1.3011719569247335,Tripura,62767.0,10/4/2020,6/1/2018,12/3/2024,0.0,0.1010319476282956,-0.6004749428537364,-1.1677973236749422,Mail,Morning,3.0,0.9534891178194472,Clean,Job Change,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
39577.0,-1.5876644784513563,-0.25287852228039376,Lakshadweep,31330.0,2/17/2021,2/28/2021,8/9/2023,2.0,-1.408745680897692,-1.1241352438840504,2.080722403653354,Phone,Weekends,0.0,1.8203455803494566,Major Violations,Childbirth,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
63455.0,0.2093006991163108,0.37759734367683245,Punjab,83427.0,6/22/2020,1/22/2019,2/15/2023,0.0,-0.8715727357733142,-0.5795842393551865,0.17544872274627374,Text,Morning,1.0,0.1654377882467114,Major Violations,Divorce,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
46679.0,-1.4079679606945896,-1.3885965772132893,Karnataka,19774.0,2/17/2021,8/6/2021,2/1/2023,0.0,-0.46482545907649236,-1.6881842383448942,0.4171206055751954,Phone,Morning,2.0,0.575224479624534,Clean,Divorce,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
37735.0,-1.4079679606945896,0.4260565054830495,Uttarakhand,94077.0,7/9/2022,4/15/2020,1/9/2024,2.0,-0.6028331719835894,-1.0127181585584517,1.0803132142685155,Email,Afternoon,0.0,0.8116398784963548,Minor Violations,Job Change,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
80128.0,0.7483902523866109,1.381240428196705,Haryana,21254.0,9/18/2018,12/3/2022,8/9/2023,5.0,-0.3756619051863747,1.2267652564860831,-0.10556509449665843,Phone,Morning,3.0,-0.3546760892712942,DUI,Retirement,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
40467.0,-1.4079679606945896,-0.1456349132112102,Bihar,62058.0,4/19/2018,1/3/2023,8/9/2023,2.0,-0.8222531882076708,-0.3107905210071796,0.501424750748075,Mail,Evening,0.0,-1.14272741884403,Major Violations,Childbirth,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
49459.0,2.006265876683978,0.30094951912059376,Lakshadweep,17182.0,5/2/2021,9/2/2019,9/12/2023,2.0,-0.24663017267269818,-1.085139264020091,-0.8867835064320099,Phone,Weekends,0.0,-0.591091488143115,Clean,Divorce,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
70635.0,0.7483902523866109,0.796119803877716,Puducherry,92686.0,3/13/2019,3/14/2022,10/1/2024,4.0,0.5647613907005838,1.598619778760269,-1.8647115904374139,In-Person Meeting,Weekends,2.0,-0.528047381777296,Major Violations,Marriage,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
80692.0,-0.32978885415398934,0.8515469497345002,Manipur,63864.0,4/25/2021,5/12/2021,12/21/2024,3.0,0.9884615064887492,1.5289841004317697,0.31595563136773985,Text,Anytime,3.0,0.685551665764717,Accident,Childbirth,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
33304.0,0.029604181359544093,0.9097612892115112,Karnataka,83491.0,9/10/2023,12/6/2020,12/6/2023,1.0,0.20367558697460042,0.13766324742835537,1.0184901744750703,Phone,Weekends,2.0,-1.1584884454354847,Accident,Retirement,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
41951.0,0.2093006991163108,0.6395301986686068,Bihar,94320.0,2/27/2018,1/12/2023,8/4/2023,5.0,1.7193270841781496,1.1181335982936242,-0.9261254408460204,Text,Afternoon,3.0,0.244242921203985,DUI,Retirement,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
4773.0,0.2093006991163108,-0.6707675293857712,Kerala,48666.0,1/28/2022,5/1/2019,11/20/2023,4.0,0.2721476528482874,0.16551751875975507,0.6531722120592585,In-Person Meeting,Anytime,1.0,-0.8590289401978451,Major Violations,Divorce,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
94787.0,-0.32978885415398934,-0.3480231772254107,Meghalaya,70421.0,2/17/2022,6/9/2022,4/26/2023,0.0,-1.2620037105880206,-1.603228710784125,0.001220156055655789,Text,Weekends,0.0,1.4105588889716338,Minor Violations,Divorce,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
86986.0,-0.8688784074242895,0.32977163496612155,Odisha,37087.0,5/24/2020,11/14/2022,2/5/2024,4.0,-0.7848747563898273,-0.011357104194632945,0.05742291950424223,Phone,Morning,0.0,0.7485957721305359,Major Violations,Retirement,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
94660.0,-1.048574925181056,-0.23286140446240083,Gujarat,75112.0,1/16/2021,10/1/2023,10/16/2024,4.0,-0.32206386068275433,-0.6380782091511259,-0.7181752160862506,In-Person Meeting,Morning,0.0,0.22848189461253027,Minor Violations,Job Change,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
35021.0,-1.048574925181056,0.7047125221961851,Madhya Pradesh,66345.0,5/8/2023,2/15/2018,12/22/2023,4.0,0.07031701292477775,0.5192667646685311,-0.22359089773868995,Phone,Morning,2.0,2.16708816536146,DUI,Job Change,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
87699.0,-0.1500923363972226,0.1386588360519297,Haryana,73333.0,11/7/2019,6/23/2018,8/9/2024,3.0,-1.9048418324442802,-0.6144020785194362,0.27661369695372934,Phone,Weekends,0.0,1.2056655432827226,Major Violations,Childbirth,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
79437.0,2.365658912197511,0.43125082086619954,Telangana,70275.0,1/10/2020,10/20/2021,8/4/2023,1.0,0.9131083928089752,0.8326273171467775,-0.128046199876093,Mail,Evening,3.0,-0.8747899667892998,Minor Violations,Retirement,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35020.0,-2.1267540317216564,-0.5073366307451961,Goa,63354.0,8/1/2020,12/19/2021,12/6/2024,2.0,0.4158922580714664,0.15716123736033516,0.41150032923033675,Mail,Weekends,1.0,0.07087162869798312,Accident,Marriage,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
36570.0,-0.8688784074242895,-0.8507948991286062,Uttar Pradesh,34800.0,11/20/2021,7/8/2023,7/5/2023,2.0,-1.1537923850192262,-1.15477494234859,0.14734734102198052,Email,Evening,0.0,-0.5122863551858413,Minor Violations,Retirement,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
65807.0,0.3889972168730775,-1.8512707181709482,Chhattisgarh,22281.0,12/10/2018,5/12/2020,2/21/2024,1.0,-0.4249572804529335,-0.892944791833433,0.6812735937835517,Text,Anytime,1.0,1.7257794208007282,Minor Violations,Job Change,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
74059.0,0.029604181359544093,0.9166025826429771,Himachal Pradesh,86425.0,4/26/2020,7/6/2023,12/17/2024,4.0,0.46097359586427394,1.7546036982161073,-2.112003749611194,In-Person Meeting,Anytime,3.0,-0.748701754057662,Minor Violations,Marriage,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
10479.0,1.1077832879001444,0.6231871088045493,Chhattisgarh,81180.0,1/4/2020,3/23/2023,8/27/2023,1.0,0.7356514877957859,0.6641089755918095,-0.5327060967059154,Phone,Morning,2.0,-0.8747899667892998,Accident,Divorce,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
44594.0,-1.2282714429378228,0.9105214329261185,Chhattisgarh,38538.0,7/13/2020,5/5/2022,10/14/2024,2.0,-0.28352515850884935,0.5540846038327807,-1.437570588228157,Email,Evening,2.0,0.5437024264416246,Major Violations,Marriage,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
31181.0,1.287479805656911,-0.944672647882611,Mizoram,49742.0,4/10/2018,2/26/2023,6/28/2024,4.0,0.8377311068301164,1.3145062111799921,-0.5776683074647845,Phone,Morning,3.0,-0.6698966211003885,Minor Violations,Marriage,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
74655.0,1.287479805656911,2.4397405507874064,Telangana,37740.0,9/11/2022,3/6/2019,12/12/2023,5.0,-1.045564944584375,0.00674817217077685,-0.12242592353123437,Phone,Afternoon,2.0,-1.300337684758577,Clean,Divorce,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
95601.0,1.1077832879001444,0.6319921068320842,Telangana,59849.0,4/21/2022,5/26/2023,5/25/2023,0.0,-0.2228285155073803,-0.8107746914058039,-1.072252625812345,Text,Afternoon,1.0,1.0007721975938113,Clean,Childbirth,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15827.0,0.029604181359544093,-1.8601390615080338,West Bengal,46234.0,9/20/2022,9/6/2018,12/13/2023,3.0,0.27675650454042067,0.02206802140304668,0.27099342060887066,Text,Morning,1.0,-1.079683312478211,DUI,Marriage,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
83909.0,-0.509485371910756,0.28714024163856067,Mizoram,18748.0,3/12/2018,7/2/2022,11/15/2023,5.0,-0.398851197441549,1.409210733706751,-0.9317457171908791,Text,Evening,3.0,1.741540447392183,Minor Violations,Marriage,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
42365.0,-0.509485371910756,0.9756404111441461,Chhattisgarh,82387.0,10/10/2020,5/16/2020,3/12/2023,1.0,-0.7369572021710915,-0.0419968026591726,0.1304865119874046,Mail,Weekends,2.0,0.30728702756980386,DUI,Divorce,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
54140.0,-1.2282714429378228,0.9069740955912844,Haryana,89094.0,2/3/2019,2/7/2021,10/14/2024,5.0,1.336518441008125,1.9454054568361951,-1.7185844054710893,Mail,Morning,3.0,-0.6856576476918432,Minor Violations,Retirement,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3352.0,-0.32978885415398934,-0.6720344355767834,Himachal Pradesh,67180.0,12/26/2022,12/24/2020,6/1/2023,1.0,-0.25554169360189305,-0.6478272041171158,-1.499393628021602,Email,Evening,0.0,1.4893640219289075,DUI,Marriage,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
64823.0,-0.1500923363972226,0.77578595951197,Assam,83827.0,7/14/2019,8/5/2018,6/14/2023,5.0,-0.31759198535210054,-1.1951636357791195,1.1140348723376672,Phone,Weekends,0.0,1.5996912080690906,Clean,Divorce,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
72955.0,-1.4079679606945896,-0.7788346274791127,Telangana,83729.0,11/3/2018,10/1/2019,9/5/2023,5.0,1.0580535555533568,0.25604390058680404,-1.6005586022290577,In-Person Meeting,Afternoon,3.0,0.3860921605270774,Clean,Divorce,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
55012.0,-1.4079679606945896,-0.42194715347097317,Madhya Pradesh,89378.0,5/15/2023,7/20/2018,4/2/2024,4.0,1.447340374878058,0.9022629954752768,-1.0947337311917797,Phone,Evening,3.0,0.5909855062159888,Minor Violations,Job Change,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
88457.0,0.7483902523866109,-0.16660221067246228,Odisha,21268.0,10/9/2022,7/17/2023,3/25/2024,2.0,1.9814273231526334,-0.00021539566207307112,-0.2797936611872764,Email,Weekends,3.0,-0.9851171529294829,Clean,Divorce,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
75937.0,-0.8688784074242895,-0.710801765021757,Chandigarh,86438.0,7/19/2018,3/6/2021,3/3/2024,1.0,1.8977589385877516,-0.12695233021994165,1.1983390175105468,Email,Afternoon,1.0,1.5524081282947264,Minor Violations,Job Change,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
33958.0,0.029604181359544093,0.5880938073135111,Punjab,65674.0,9/11/2022,3/4/2022,9/28/2023,5.0,0.07408789158197773,0.38974440297752255,2.030139916549626,In-Person Meeting,Weekends,0.0,-0.701418674283298,DUI,Job Change,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
25363.0,0.029604181359544093,-2.3194559010595106,West Bengal,18736.0,4/9/2020,9/10/2020,8/8/2023,4.0,-0.21739780564637007,-0.28711439037548986,-0.7518968741554024,Text,Afternoon,1.0,-2.088389014331313,Clean,Divorce,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
27728.0,0.029604181359544093,0.7448734484512721,Gujarat,19824.0,6/1/2023,7/26/2018,3/9/2024,1.0,1.6438692238690087,0.2518657598870941,1.1589970830965364,Text,Weekends,3.0,0.7958788519049,Major Violations,Retirement,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
37343.0,0.2093006991163108,1.1706806192504757,Haryana,86484.0,4/20/2023,9/3/2021,9/24/2024,2.0,1.3122172229950584,0.24350947848767418,0.7037546991629863,In-Person Meeting,Weekends,1.0,-1.2215325518013036,Major Violations,Retirement,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7462.0,-0.32978885415398934,-1.8219418398490157,Dadra and Nagar Haveli,44050.0,8/26/2019,4/26/2020,3/5/2023,5.0,0.21586648314627474,0.43291852354119204,-1.1958987053992354,Mail,Afternoon,1.0,0.7958788519049,Major Violations,Divorce,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
37674.0,-0.8688784074242895,0.9212267902401717,Uttar Pradesh,68507.0,2/10/2020,4/10/2023,7/22/2024,3.0,0.6241204998193709,0.9482225431720862,-0.26293283215270047,In-Person Meeting,Morning,3.0,-1.4106648708987601,Accident,Job Change,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8016.0,0.3889972168730775,1.658882919957031,Telangana,64445.0,1/25/2023,8/15/2023,9/2/2023,4.0,-0.5020507996668,0.23097505638854432,-0.7968590849142716,Email,Evening,0.0,0.1496767616552567,DUI,Marriage,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
20730.0,-1.2282714429378228,0.8432487141833702,Uttar Pradesh,83982.0,11/6/2023,2/21/2019,11/13/2024,2.0,0.8407284719166087,-0.4779161489955777,-0.07746371277236522,Mail,Weekends,1.0,-1.1742494720269394,Clean,Marriage,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
21157.0,0.3889972168730775,-0.7894132941740646,Tamil Nadu,77054.0,11/21/2023,12/11/2020,9/20/2023,3.0,2.2077122723167455,1.2699393770497527,-0.004400120289202855,Mail,Weekends,3.0,-0.3389150626798395,Major Violations,Divorce,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
75591.0,1.6468728411704445,0.5841030528118226,Uttar Pradesh,65229.0,9/10/2022,5/15/2019,6/28/2023,4.0,-0.8104812785534631,0.9398662617726663,0.34405701309203307,Text,Weekends,3.0,0.2757649743868944,DUI,Divorce,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
68545.0,1.1077832879001444,1.4713174583776731,Goa,74592.0,8/6/2019,2/11/2018,12/16/2023,2.0,0.9095711797095931,-1.0155035856915917,1.243301228269416,Mail,Morning,1.0,-1.5052310304474885,Clean,Divorce,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
21799.0,-0.8688784074242895,-0.8478810148892781,Haryana,19127.0,5/13/2023,9/1/2021,2/27/2024,2.0,0.8359987587290523,-1.071212128354391,-0.11680564718637573,Email,Weekends,1.0,-2.5454587854834996,Clean,Job Change,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
9890.0,0.2093006991163108,0.49155555555838076,Nagaland,43626.0,9/27/2023,4/2/2019,3/9/2024,5.0,0.41471587284934847,1.5373403818311897,-1.5668369441599057,Phone,Afternoon,2.0,-0.9378340731551187,Accident,Childbirth,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
64979.0,0.3889972168730775,1.6111205565558706,Maharashtra,16621.0,2/25/2023,8/3/2022,10/21/2024,0.0,1.845442025935616,0.4719145034051516,0.3384367367471744,In-Person Meeting,Evening,2.0,-1.4421869240816696,Accident,Retirement,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
67471.0,-1.048574925181056,-0.27105862612141896,West Bengal,44907.0,1/5/2022,10/18/2020,11/15/2024,2.0,-1.3409584968314026,-0.1938025814153009,0.24851231522943612,Mail,Morning,1.0,-0.6068525147345697,DUI,Marriage,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
67491.0,-0.509485371910756,0.13542822526484855,Arunachal Pradesh,62440.0,11/5/2020,7/1/2019,8/18/2024,5.0,1.1391757912813256,-0.1756973050498911,-1.482532798987026,In-Person Meeting,Afternoon,1.0,-1.1584884454354847,Clean,Job Change,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92469.0,-0.8688784074242895,-0.7152359366902997,Maharashtra,63708.0,2/17/2018,1/19/2018,2/16/2024,4.0,-0.45356116770306165,-0.3038269531743297,2.5640661693111975,Mail,Evening,0.0,0.6382685859903529,Major Violations,Childbirth,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
65501.0,-0.32978885415398934,-0.9639929672955472,Nagaland,86473.0,3/5/2020,4/14/2018,8/16/2024,1.0,-0.9186442595240883,-0.32193222953973943,0.7093749755078449,In-Person Meeting,Weekends,1.0,0.464897293484351,DUI,Childbirth,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
89589.0,0.9280867701433776,-0.16083778750335673,Meghalaya,71666.0,4/22/2020,10/4/2020,9/5/2024,5.0,0.49060077710898414,1.3966763116076213,-1.0553917967777693,In-Person Meeting,Anytime,3.0,0.40185318711853213,DUI,Divorce,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
67967.0,-0.1500923363972226,0.02818461619566499,Chhattisgarh,10560.0,5/1/2019,10/27/2019,1/1/2024,2.0,-1.9688581378533698,-1.4333176556625868,0.44522198729948864,Phone,Anytime,0.0,0.6540296125818076,DUI,Retirement,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1468.0,-0.8688784074242895,1.2397903519701918,Sikkim,36269.0,8/19/2023,7/16/2019,4/23/2024,5.0,0.8456273911977574,2.0554298285952237,-0.3416167009807215,In-Person Meeting,Weekends,3.0,-1.1112053656611205,Major Violations,Divorce,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
